date,price,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,momentum_1,momentum_3,pct_change_1,pct_change_3,ewm_3,ewm_6,price_to_roll3,price_to_roll12,volatility_3
1868-02-01,18.93,1868,2,1,0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-03-01,18.93,1868,3,1,1.0,6.123233995736766e-17,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-04-01,18.93,1868,4,2,0.8660254037844387,-0.4999999999999998,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-05-01,18.93,1868,5,2,0.49999999999999994,-0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-06-01,18.93,1868,6,2,1.2246467991473532e-16,-1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-07-01,18.93,1868,7,3,-0.4999999999999997,-0.8660254037844388,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-08-01,18.93,1868,8,3,-0.8660254037844384,-0.5000000000000004,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-09-01,18.93,1868,9,3,-1.0,-1.8369701987210297e-16,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-10-01,18.93,1868,10,4,-0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-11-01,18.93,1868,11,4,-0.5000000000000004,0.8660254037844384,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1868-12-01,18.93,1868,12,4,-2.4492935982947064e-16,1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-01-01,18.93,1869,1,1,0.49999999999999994,0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-02-01,18.93,1869,2,1,0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-03-01,18.93,1869,3,1,1.0,6.123233995736766e-17,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-04-01,18.93,1869,4,2,0.8660254037844387,-0.4999999999999998,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-05-01,18.93,1869,5,2,0.49999999999999994,-0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-06-01,18.93,1869,6,2,1.2246467991473532e-16,-1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-07-01,18.93,1869,7,3,-0.4999999999999997,-0.8660254037844388,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-08-01,18.93,1869,8,3,-0.8660254037844384,-0.5000000000000004,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-09-01,18.93,1869,9,3,-1.0,-1.8369701987210297e-16,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-10-01,18.93,1869,10,4,-0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-11-01,18.93,1869,11,4,-0.5000000000000004,0.8660254037844384,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1869-12-01,18.93,1869,12,4,-2.4492935982947064e-16,1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-01-01,18.93,1870,1,1,0.49999999999999994,0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-02-01,18.93,1870,2,1,0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-03-01,18.93,1870,3,1,1.0,6.123233995736766e-17,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-04-01,18.93,1870,4,2,0.8660254037844387,-0.4999999999999998,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-05-01,18.93,1870,5,2,0.49999999999999994,-0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-06-01,18.93,1870,6,2,1.2246467991473532e-16,-1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-07-01,18.93,1870,7,3,-0.4999999999999997,-0.8660254037844388,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-08-01,18.93,1870,8,3,-0.8660254037844384,-0.5000000000000004,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-09-01,18.93,1870,9,3,-1.0,-1.8369701987210297e-16,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-10-01,18.93,1870,10,4,-0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-11-01,18.93,1870,11,4,-0.5000000000000004,0.8660254037844384,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1870-12-01,18.93,1870,12,4,-2.4492935982947064e-16,1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-01-01,18.93,1871,1,1,0.49999999999999994,0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-02-01,18.93,1871,2,1,0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-03-01,18.93,1871,3,1,1.0,6.123233995736766e-17,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-04-01,18.93,1871,4,2,0.8660254037844387,-0.4999999999999998,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-05-01,18.93,1871,5,2,0.49999999999999994,-0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-06-01,18.93,1871,6,2,1.2246467991473532e-16,-1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-07-01,18.93,1871,7,3,-0.4999999999999997,-0.8660254037844388,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-08-01,18.93,1871,8,3,-0.8660254037844384,-0.5000000000000004,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-09-01,18.93,1871,9,3,-1.0,-1.8369701987210297e-16,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-10-01,18.93,1871,10,4,-0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-11-01,18.93,1871,11,4,-0.5000000000000004,0.8660254037844384,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1871-12-01,18.93,1871,12,4,-2.4492935982947064e-16,1.0,18.93,18.93,18.93,18.93,18.93,18.93,18.93,18.93,0.0,0.0,0.0,0.0,0.0,0.0,18.93,18.93,1.0,1.0,0.0
1872-01-01,18.94,1872,1,1,0.49999999999999994,0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.933333333333334,18.93166666666667,18.930833333333332,0.00577350269189716,0.0040824829046397035,0.010000000000001563,0.010000000000001563,0.0005282620179609676,0.0005282620179609676,18.935000000000002,18.93285714285714,1.0003521126760564,1.000484218866928,0.00577350269189716
1872-02-01,18.94,1872,2,1,0.8660254037844386,0.5000000000000001,18.94,18.93,18.93,18.93,18.93,18.936666666666667,18.933333333333334,18.93166666666667,0.005773502691896647,0.005163977794944672,0.0,0.010000000000001563,0.0,0.0005282620179609676,18.9375,18.934897959183676,1.0001760253476502,1.000440179593274,0.005773502691896647
1872-03-01,18.94,1872,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.93,18.93,18.93,18.94,18.935,18.9325,0.0,0.00547722557505282,0.0,0.010000000000001563,0.0,0.0005282620179609676,18.93875,18.936355685131197,1.0,1.0003961441964875,0.0
1872-04-01,18.94,1872,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.93,18.93,18.94,18.936666666666667,18.933333333333334,0.0,0.005163977794943411,0.0,0.0,0.0,0.0,18.939375,18.937396917950856,1.0,1.0003521126760564,0.0
1872-05-01,18.94,1872,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.93,18.93,18.94,18.938333333333333,18.934166666666666,0.0,0.0040824829046365125,0.0,0.0,0.0,0.0,18.939687499999998,18.938140655679184,1.0,1.0003080850314687,0.0
1872-06-01,18.94,1872,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.93,18.93,18.94,18.94,18.935000000000002,0.0,0.0,0.0,0.0,0.0,0.0,18.93984375,18.938671896913704,1.0,1.0002640612622127,0.0
1872-07-01,18.94,1872,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.935833333333335,0.0,0.0,0.0,0.0,0.0,0.0,18.939921875000003,18.93905135493836,1.0,1.000220041367777,0.0
1872-08-01,18.94,1872,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.936666666666667,0.0,0.0,0.0,0.0,0.0,0.0,18.939960937500004,18.939322396384544,1.0,1.0001760253476502,0.0
1872-09-01,18.94,1872,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.9375,0.0,0.0,0.0,0.0,0.0,0.0,18.93998046875,18.93951599741753,1.0,1.0001320132013203,0.0
1872-10-01,18.94,1872,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.938333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.939990234375003,18.939654283869665,1.0,1.000088004928276,0.0
1872-11-01,18.94,1872,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.93916666666667,0.0,0.0,0.0,0.0,0.0,0.0,18.9399951171875,18.939753059906906,1.0,1.0000440005280062,0.0
1872-12-01,18.94,1872,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.93,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939997558593753,18.939823614219222,1.0,1.0,0.0
1873-01-01,18.94,1873,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999877929688,18.93987401015659,1.0,1.0,0.0
1873-02-01,18.94,1873,2,1,0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999938964844,18.939910007254706,1.0,1.0,0.0
1873-03-01,18.94,1873,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999694824223,18.93993571946765,1.0,1.0,0.0
1873-04-01,18.94,1873,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999984741211,18.939954085334033,1.0,1.0,0.0
1873-05-01,18.94,1873,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999923706054,18.939967203810028,1.0,1.0,0.0
1873-06-01,18.94,1873,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999961853026,18.939976574150023,1.0,1.0,0.0
1873-07-01,18.94,1873,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999980926515,18.939983267250017,1.0,1.0,0.0
1873-08-01,18.94,1873,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999990463257,18.93998804803573,1.0,1.0,0.0
1873-09-01,18.94,1873,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999523163,18.939991462882666,1.0,1.0,0.0
1873-10-01,18.94,1873,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999997615814,18.939993902059047,1.0,1.0,0.0
1873-11-01,18.94,1873,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999998807906,18.939995644327894,1.0,1.0,0.0
1873-12-01,18.94,1873,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999403952,18.93999688880564,1.0,1.0,0.0
1874-01-01,18.94,1874,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999701975,18.939997777718315,1.0,1.0,0.0
1874-02-01,18.94,1874,2,1,0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999985099,18.939998412655942,1.0,1.0,0.0
1874-03-01,18.94,1874,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999925497,18.939998866182815,1.0,1.0,0.0
1874-04-01,18.94,1874,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999996275,18.939999190130585,1.0,1.0,0.0
1874-05-01,18.94,1874,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999981374,18.939999421521847,1.0,1.0,0.0
1874-06-01,18.94,1874,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999999069,18.93999958680132,1.0,1.0,0.0
1874-07-01,18.94,1874,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999995344,18.93999970485809,1.0,1.0,0.0
1874-08-01,18.94,1874,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999997674,18.93999978918435,1.0,1.0,0.0
1874-09-01,18.94,1874,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999999884,18.93999984941739,1.0,1.0,0.0
1874-10-01,18.94,1874,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999422,18.939999892440994,1.0,1.0,0.0
1874-11-01,18.94,1874,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999714,18.93999992317214,1.0,1.0,0.0
1874-12-01,18.94,1874,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999856,18.939999945122956,1.0,1.0,0.0
1875-01-01,18.94,1875,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999927,18.939999960802112,1.0,1.0,0.0
1875-02-01,18.94,1875,2,1,0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999962,18.93999997200151,1.0,1.0,0.0
1875-03-01,18.94,1875,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999984,18.939999980001076,1.0,1.0,0.0
1875-04-01,18.94,1875,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.93999999999999,18.939999985715055,1.0,1.0,0.0
1875-05-01,18.94,1875,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999998979647,1.0,1.0,0.0
1875-06-01,18.94,1875,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999992711765,1.0,1.0,0.0
1875-07-01,18.94,1875,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999994794118,1.0,1.0,0.0
1875-08-01,18.94,1875,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999996281514,1.0,1.0,0.0
1875-09-01,18.94,1875,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999734394,1.0,1.0,0.0
1875-10-01,18.94,1875,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999998102813,1.0,1.0,0.0
1875-11-01,18.94,1875,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999998644865,1.0,1.0,0.0
1875-12-01,18.94,1875,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999032047,1.0,1.0,0.0
1876-01-01,18.94,1876,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999308604,1.0,1.0,0.0
1876-02-01,18.94,1876,2,1,0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999506146,1.0,1.0,0.0
1876-03-01,18.94,1876,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999647245,1.0,1.0,0.0
1876-04-01,18.94,1876,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999748032,1.0,1.0,0.0
1876-05-01,18.94,1876,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999982002,1.0,1.0,0.0
1876-06-01,18.94,1876,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999871446,1.0,1.0,0.0
1876-07-01,18.94,1876,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999908178,1.0,1.0,0.0
1876-08-01,18.94,1876,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999934415,1.0,1.0,0.0
1876-09-01,18.94,1876,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999995315,1.0,1.0,0.0
1876-10-01,18.94,1876,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999966535,1.0,1.0,0.0
1876-11-01,18.94,1876,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.9399999999761,1.0,1.0,0.0
1876-12-01,18.94,1876,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999982927,1.0,1.0,0.0
1877-01-01,18.94,1877,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999998781,1.0,1.0,0.0
1877-02-01,18.94,1877,2,1,0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999999129,1.0,1.0,0.0
1877-03-01,18.94,1877,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.93999999999378,1.0,1.0,0.0
1877-04-01,18.94,1877,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999995557,1.0,1.0,0.0
1877-05-01,18.94,1877,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999996825,1.0,1.0,0.0
1877-06-01,18.94,1877,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999997735,1.0,1.0,0.0
1877-07-01,18.94,1877,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999998385,1.0,1.0,0.0
1877-08-01,18.94,1877,8,3,-0.8660254037844384,-0.5000000000000004,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999998847,1.0,1.0,0.0
1877-09-01,18.94,1877,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,0.0,0.0,0.0,0.0,0.0,0.0,18.939999999999998,18.939999999999177,1.0,1.0,0.0
